#Frame      Dih_00161 Dih_00162 Dih_00163 Dih_00164 Dih_00165
     324     -17.2981 36.3373 -38.2839 29.6089 -8.2100
     325     -24.2346 33.8673 -28.9618 16.7640 4.7446
     326     -16.3153 34.3366 -35.7987 27.2260 -6.9838
     327      -1.1180 22.2473 -31.8502 34.6161 -20.9788
     328     -36.6154 44.8440 -33.6187 15.6215 12.2476
     329     -29.3493 36.4509 -28.3986 11.8248 10.9303
     330     -36.2732 26.1783 -7.7123 -11.9459 30.8072
     331     -31.0812 7.2339 17.7247 -38.2099 44.7872
     332     -28.6090 10.3884 11.0983 -31.8919 38.7557
     333     -33.8221 17.5483 5.8392 -27.2886 40.0600
     334     -34.0822 20.9769 -0.9705 -18.3068 33.0440
     335      -8.7208 -18.3821 35.1750 -39.8595 31.8770
     336     -33.8364 13.5386 8.4521 -27.2536 37.8565
     337     -30.9459 41.6611 -34.7413 15.8808 9.2967
     338     -18.9091 24.2390 -21.0752 10.6727 5.3601
     339     -11.9593 20.6472 -20.1775 14.2995 -1.4084
     340     -17.7671 32.0694 -31.7890 23.4749 -4.6381
     341     -20.1131 21.8291 -14.1189 3.1911 10.5064
     342     -22.3150 6.3940 10.6542 -23.3432 29.1869
     343     -12.2421 28.5208 -34.3788 27.2104 -9.2178
     344     -19.1675 17.3921 -9.5256 -1.1673 12.7699
     345     -11.8807 22.3922 -22.0736 16.2616 -2.7847
     346     -24.3186 30.4755 -22.1321 9.5720 9.2610
     347     -29.0158 17.9601 -1.2009 -16.4769 30.2467
     348     -46.0091 30.4178 -5.3074 -20.8086 41.7453
     349     -11.6277 28.1613 -32.2683 27.1709 -9.9991
     350     -30.2899 15.7938 2.8603 -20.9411 32.6829
     351     -36.5172 35.1925 -19.5162 0.1704 21.8586
     352     -17.3750 29.1821 -27.5401 18.3849 -0.8566
     353     -44.3298 33.0465 -9.0025 -18.3324 40.6896
     354     -41.7371 22.9083 2.5078 -27.6236 43.2436
     355     -27.9503 41.2442 -34.5251 19.3010 5.6190
     356     -25.3534 35.8149 -32.6529 19.7917 3.0216
     357     -38.2475 45.0212 -34.3053 12.1106 17.2573
     358     -24.6761 33.5767 -30.9739 18.4568 3.1626
     359     -32.9456 42.7977 -32.7097 12.6369 12.7122
     360     -11.2409 25.0786 -27.5328 22.3386 -7.8978
     361     -44.6248 43.5923 -27.2596 1.7667 27.3668
     362     -19.5074 31.7877 -29.9368 19.4036 0.1322
     363     -31.7348 41.5773 -32.3025 15.1139 11.2892
     364      -8.7767 21.2337 -22.5786 20.0236 -7.4224
     365     -20.5664 30.2197 -28.1581 16.3176 2.8986
     366     -13.5616 33.4298 -36.0979 32.5217 -11.3708
     367     -20.6429 34.2473 -32.6255 22.4171 -1.3357
     368     -21.0020 33.1904 -31.8800 21.4513 -0.0390
     369     -13.5480 30.0111 -32.6481 26.3512 -8.1758
     370     -49.0216 44.1026 -26.3611 -1.6816 31.4493
     371     -38.1005 35.0027 -20.3404 -1.4107 25.0440
     372     -46.8102 45.7389 -26.8611 2.1337 27.7141
     373     -35.2787 44.0684 -35.6254 16.4703 11.2626
     374      -8.6512 29.3625 -36.5206 33.0452 -15.4190
     375     -13.8640 25.9373 -25.9617 21.5485 -5.5336
     376     -21.3370 33.2498 -32.1055 20.8879 -0.0642
     377     -24.7952 34.5987 -28.2285 18.0816 2.9528
     378     -19.8127 29.8771 -27.3963 17.3692 0.8192
     379     -37.3028 38.8859 -26.3247 4.6972 19.6064
     380     -31.4988 43.9546 -38.7590 21.3175 6.1131
     381     -40.1413 35.0668 -17.6475 -5.1248 28.8167
     382      -4.5259 20.4498 -28.7402 27.8056 -14.4502
     383     -17.0415 30.4061 -32.5581 23.0749 -3.5637
     384     -34.5467 29.2958 -12.6991 -8.0380 28.1013
     385     -30.8786 40.4105 -34.8370 18.1386 8.0989
     386     -30.0131 38.4604 -32.4383 14.7858 9.2685
     387     -24.0411 31.0290 -25.7374 14.3040 5.4019
     388     -30.0451 38.5062 -29.6654 14.1701 9.3750
     389     -21.6055 34.5038 -31.9358 22.0985 -0.3874
     390     -48.1152 52.5264 -36.4530 10.6394 23.1780
     391     -20.7148 36.3365 -36.2967 29.3854 -5.4284
     392     -13.9410 29.4578 -30.8176 23.1440 -5.6048
     393      -9.7640 24.9210 -30.9361 25.1891 -9.5768
     394     -13.1437 27.6049 -31.1338 25.8124 -7.6500
     395     -29.2630 41.9750 -38.0096 21.7319 4.0410
     396       0.7797 20.5964 -33.3183 33.7278 -22.2663
     397     -32.4645 30.0470 -17.8053 -1.4374 21.5738
     398     -10.4410 34.0354 -42.2365 39.2536 -17.0623
     399     -18.7601 35.0559 -36.1998 30.2773 -5.9107
     400     -18.5956 35.0129 -36.1549 27.2549 -5.7612
     401     -30.2310 44.6486 -40.8232 26.5286 2.6569
     402     -13.2946 25.2619 -26.8165 21.1933 -5.0595
     403     -37.0298 33.3975 -15.4093 -7.1545 29.9952
     404     -38.8073 43.6231 -28.8745 6.1911 21.2435
     405     -38.6088 39.0145 -28.2282 6.1771 19.7594
     406     -32.4291 43.7254 -39.0302 20.1230 8.6964
     407     -32.9014 31.9927 -19.0916 0.9113 19.6565
     408     -34.5118 48.1188 -43.5947 26.1137 5.1309
     409     -21.3854 35.3014 -33.1927 21.5693 -0.3048
     410     -30.5086 39.0864 -33.3453 14.2191 10.0863
     411     -51.6078 46.3160 -27.9295 1.0266 30.4027
     412     -45.3923 46.4033 -27.5559 4.5883 24.8811
     413     -27.6442 28.8774 -20.2035 3.6673 16.0517
     414     -15.8073 8.5579 1.7265 -11.9441 17.1494
     415     -39.7690 35.0687 -20.7712 -2.6369 28.1268
     416     -25.0936 33.9045 -30.6196 16.8993 5.4096
     417     -30.4114 34.1353 -24.7192 8.0819 13.2571
     418     -33.4151 41.1026 -32.8733 13.8659 11.9873
